Date,Open,High,Low,Close,Adj Close,Volume
2010-08-10,116.559998,117.050003,116.410004,117.040001,98.889320,146300
2010-08-11,117.250000,117.379997,117.150002,117.269997,99.083603,56600
2010-08-12,117.260002,117.260002,116.980003,117.010002,98.863998,109400
2010-08-13,117.120003,117.190002,117.070000,117.190002,99.016106,77200
2010-08-16,117.540001,117.620003,117.370003,117.559998,99.328674,251600
2010-08-17,117.300003,117.360001,117.199997,117.349998,99.151222,60400
2010-08-18,117.400002,117.480003,117.190002,117.250000,99.066750,44800
2010-08-19,117.239998,117.580002,117.169998,117.459999,99.244164,88500
2010-08-20,117.410004,117.440002,117.160004,117.190002,99.016106,94100
2010-08-23,117.220001,117.419998,117.139999,117.389999,99.185059,69000
2010-08-24,117.730003,117.930000,117.660004,117.839996,99.565269,93100
2010-08-25,118.000000,118.050003,117.459999,117.529999,99.303307,3013200
2010-08-26,117.580002,117.720001,117.510002,117.720001,99.463867,80100
2010-08-27,117.470001,117.669998,116.970001,117.040001,98.889320,242800
2010-08-30,117.389999,117.660004,117.389999,117.650002,99.404755,251900
2010-08-31,117.849998,117.889999,117.690002,117.860001,99.582130,99400
2010-09-01,117.500000,117.510002,117.050003,117.309998,99.264854,524800
2010-09-02,117.169998,117.239998,117.099998,117.150002,99.129463,187400
2010-09-03,116.660004,116.919998,116.660004,116.830002,98.858688,403200
2010-09-07,117.110001,117.330002,117.070000,117.300003,99.256355,175600
2010-09-08,117.120003,117.320000,116.879997,117.070000,99.061775,289300
2010-09-09,116.820000,116.820000,116.459999,116.500000,98.579437,2665400
2010-09-10,116.349998,116.410004,116.239998,116.349998,98.452477,134800
2010-09-13,116.389999,116.830002,116.389999,116.779999,98.816376,108100
2010-09-14,116.949997,117.209999,116.919998,117.169998,99.146385,90700
2010-09-15,117.190002,117.349998,117.029999,117.059998,99.053268,73900
2010-09-16,117.029999,117.070000,116.830002,116.949997,98.960281,72600
2010-09-17,117.050003,117.199997,117.029999,117.089996,99.078621,42900
2010-09-20,117.169998,117.309998,117.040001,117.309998,99.264854,136800
2010-09-21,117.489998,117.879997,117.160004,117.879997,99.747124,285600
2010-09-22,117.970001,118.139999,117.820000,117.849998,99.721764,482200
2010-09-23,118.150002,118.150002,117.809998,117.940002,99.797920,121300
2010-09-24,117.709999,117.760002,117.660004,117.699997,99.594833,54900
2010-09-27,117.919998,118.160004,117.919998,118.129997,99.958702,265900
2010-09-28,118.120003,118.430000,118.120003,118.360001,100.153328,235400
2010-09-29,118.379997,118.400002,118.209999,118.279999,100.085609,103100
2010-09-30,118.169998,118.300003,117.790001,118.239998,100.051758,136900
2010-10-01,117.919998,118.180000,117.860001,118.129997,100.119576,554900
2010-10-04,118.279999,118.379997,118.250000,118.339996,100.297531,199700
2010-10-05,118.419998,118.510002,118.400002,118.470001,100.407730,190700
2010-10-06,118.910004,118.949997,118.690002,118.739998,100.636551,111700
2010-10-07,118.839996,118.900002,118.790001,118.860001,100.738312,56800
2010-10-08,119.099998,119.169998,118.930000,118.959999,100.823029,195200
2010-10-11,119.000000,119.139999,118.910004,119.010002,100.865402,196400
2010-10-12,119.070000,119.110001,118.779999,118.800003,100.687408,57600
2010-10-13,118.699997,118.930000,118.589996,118.910004,100.780708,153300
2010-10-14,118.820000,118.820000,118.489998,118.550003,100.475540,53600
2010-10-15,118.550003,118.629997,118.410004,118.459999,100.399300,219200
2010-10-18,118.680000,118.900002,118.629997,118.870003,100.746727,37800
2010-10-19,118.730003,119.080002,118.730003,118.959999,100.823029,37600
2010-10-20,118.879997,119.129997,118.839996,119.010002,100.865402,41700
2010-10-21,118.830002,118.930000,118.739998,118.750000,100.645065,44600
2010-10-22,118.699997,118.779999,118.650002,118.680000,100.585693,63000
2010-10-25,118.919998,118.940002,118.589996,118.610001,100.526428,49200
2010-10-26,118.349998,118.370003,118.160004,118.180000,100.161949,69000
2010-10-27,118.080002,118.089996,117.820000,117.830002,99.865326,216700
2010-10-28,118.239998,118.459999,118.230003,118.419998,100.365349,54300
2010-10-29,118.599998,118.790001,118.599998,118.739998,100.636551,55400
2010-11-01,118.760002,118.760002,118.459999,118.610001,100.681602,338100
2010-11-02,118.699997,118.769997,118.620003,118.699997,100.757942,39600
2010-11-03,118.860001,119.040001,118.660004,119.029999,101.038055,71000
2010-11-04,119.320000,119.510002,119.309998,119.410004,101.360619,114200
2010-11-05,119.269997,119.360001,119.059998,119.080002,101.080528,530200
2010-11-08,119.089996,119.139999,118.959999,119.019997,101.029610,80700
2010-11-09,119.010002,119.010002,118.290001,118.370003,100.477844,230000
2010-11-10,118.339996,118.660004,117.820000,118.599998,100.673058,124900
2010-11-11,118.620003,118.620003,118.209999,118.419998,100.520264,102900
2010-11-12,118.290001,118.410004,117.680000,117.860001,100.044899,1107400
2010-11-15,117.410004,117.629997,117.019997,117.029999,99.340378,57000
2010-11-16,117.220001,117.320000,116.820000,117.320000,99.586578,188400
2010-11-17,117.410004,117.519997,117.199997,117.269997,99.544121,50100
2010-11-18,117.029999,117.089996,116.750000,117.050003,99.357391,162600
2010-11-19,116.930000,117.129997,116.930000,117.000000,99.314903,73800
2010-11-22,117.180000,117.550003,117.129997,117.510002,99.747810,122300
2010-11-23,117.730003,117.889999,117.620003,117.669998,99.883682,137200
2010-11-24,117.379997,117.379997,116.849998,116.930000,99.255486,49100
2010-11-26,117.070000,117.180000,117.040001,117.150002,99.442245,20000
2010-11-29,117.339996,117.360001,117.160004,117.209999,99.493240,56200
2010-11-30,117.610001,117.639999,117.360001,117.419998,99.671448,65300
2010-12-01,116.620003,116.809998,116.419998,116.470001,99.012589,76900
2010-12-02,116.379997,116.510002,116.190002,116.199997,98.783089,45700
2010-12-03,116.730003,116.730003,116.320000,116.430000,98.978592,221400
2010-12-06,116.790001,116.919998,116.739998,116.870003,99.352661,228200
2010-12-07,116.489998,116.540001,115.790001,115.930000,98.553543,100400
2010-12-08,115.279999,115.349998,114.830002,115.199997,97.932976,89200
2010-12-09,115.239998,115.290001,114.919998,114.980003,97.745926,248700
2010-12-10,114.919998,114.949997,114.559998,114.570000,97.397377,113900
2010-12-13,114.529999,115.110001,114.449997,114.970001,97.737480,178500
2010-12-14,114.839996,114.900002,114.070000,114.309998,97.176392,127200
2010-12-15,114.440002,114.620003,113.900002,114.099998,96.997795,100600
2010-12-16,114.080002,114.419998,113.779999,114.360001,97.218857,109800
2010-12-17,114.529999,114.989998,114.459999,114.870003,97.652435,205300
2010-12-20,115.120003,115.290001,114.809998,114.930000,97.703415,96900
2010-12-21,114.980003,115.070000,114.699997,114.959999,97.728920,129100
2010-12-22,114.930000,114.959999,114.610001,114.779999,97.575890,102800
2010-12-23,114.550003,114.550003,114.400002,114.459999,97.303864,48300
2010-12-27,114.330002,114.610001,114.150002,114.589996,97.414398,53000
2010-12-28,114.320000,114.360001,113.660004,113.820000,96.926422,147000
2010-12-29,113.870003,114.720001,113.820000,114.639999,97.624741,129000
2010-12-30,114.550003,114.550003,114.269997,114.459999,97.471451,54800
2010-12-31,114.430000,114.839996,114.430000,114.650002,97.633270,32200
2011-01-03,114.360001,114.779999,114.250000,114.709999,97.684364,88500
2011-01-04,114.800003,114.980003,114.629997,114.779999,97.743942,40500
2011-01-05,114.239998,114.300003,113.959999,114.139999,97.198929,66400
2011-01-06,114.300003,114.470001,114.199997,114.389999,97.411797,231900
2011-01-07,114.620003,115.129997,114.589996,114.970001,97.905800,94500
2011-01-10,115.110001,115.260002,115.070000,115.260002,98.152718,356600
2011-01-11,115.279999,115.279999,114.940002,115.040001,97.965340,45800
2011-01-12,114.779999,115.029999,114.610001,114.919998,97.863152,124700
2011-01-13,114.959999,115.379997,114.919998,115.370003,98.246414,118700
2011-01-14,115.480003,115.610001,115.230003,115.279999,98.169708,73600
2011-01-18,115.120003,115.199997,114.900002,115.099998,98.016472,122400
2011-01-19,115.080002,115.279999,115.080002,115.239998,98.135689,87500
2011-01-20,114.930000,114.970001,114.599998,114.730003,97.701347,75400
2011-01-21,114.629997,114.900002,114.559998,114.900002,97.846153,38500
2011-01-24,114.889999,115.029999,114.839996,114.910004,97.854630,43300
2011-01-25,115.099998,115.339996,114.860001,115.260002,98.152718,66800
2011-01-26,115.080002,115.129997,114.879997,114.980003,97.914253,103400
2011-01-27,115.050003,115.269997,114.910004,115.220001,98.118660,103200
2011-01-28,115.070000,115.629997,115.050003,115.529999,98.382629,147900
2011-01-31,115.559998,115.610001,115.250000,115.339996,98.220848,105200
2011-02-01,114.900002,114.970001,114.730003,114.790001,97.914635,107700
2011-02-02,114.940002,114.940002,114.410004,114.510002,97.675819,75700
2011-02-03,114.209999,114.320000,114.059998,114.089996,97.317513,58100
2011-02-04,113.879997,113.940002,113.459999,113.610001,96.908089,115400
2011-02-07,113.370003,113.589996,113.309998,113.519997,96.831314,197300
2011-02-08,113.440002,113.500000,112.940002,112.980003,96.370689,522000
2011-02-09,113.150002,113.480003,113.010002,113.320000,96.660728,166500
2011-02-10,113.239998,113.349998,113.000000,113.070000,96.447449,75400
2011-02-11,113.339996,113.550003,113.180000,113.260002,96.609528,140700
2011-02-14,113.139999,113.410004,113.139999,113.279999,96.626648,148700
2011-02-15,113.209999,113.430000,113.199997,113.419998,96.746010,55200
2011-02-16,113.379997,113.529999,113.169998,113.379997,96.711868,49200
2011-02-17,113.650002,113.779999,113.599998,113.699997,96.984871,77700
2011-02-18,113.480003,113.779999,113.449997,113.779999,97.053093,84300
2011-02-22,114.000000,114.480003,113.970001,114.480003,97.650154,63600
2011-02-23,114.440002,114.570000,114.239998,114.320000,97.513687,24600
2011-02-24,114.449997,114.599998,114.309998,114.370003,97.556313,26200
2011-02-25,114.320000,114.540001,114.320000,114.519997,97.684349,53200
2011-02-28,114.629997,114.709999,114.589996,114.660004,97.803749,115500
2011-03-01,114.190002,114.629997,114.139999,114.629997,97.929329,72700
2011-03-02,114.550003,114.709999,114.330002,114.330002,97.673012,103200
2011-03-03,113.930000,113.949997,113.660004,113.690002,97.126282,253200
2011-03-04,113.949997,114.349998,113.940002,114.330002,97.673012,94700
2011-03-07,114.040001,114.459999,114.029999,114.180000,97.544868,96500
2011-03-08,114.180000,114.199997,114.029999,114.129997,97.502113,32600
2011-03-09,114.269997,114.570000,114.160004,114.419998,97.749893,77300
2011-03-10,114.680000,115.070000,114.559998,115.040001,98.279564,70700
2011-03-11,115.040001,115.080002,114.830002,114.989998,98.236870,727300
2011-03-14,115.300003,115.470001,115.239998,115.269997,98.476067,87400
2011-03-15,115.849998,115.949997,115.290001,115.339996,98.535835,52600
2011-03-16,115.680000,116.260002,115.589996,115.989998,99.091141,203600
2011-03-17,115.760002,115.879997,115.529999,115.779999,98.911736,138900
2011-03-18,115.529999,115.760002,115.500000,115.620003,98.775078,129200
2011-03-21,115.370003,115.370003,115.050003,115.139999,98.364975,118200
2011-03-22,114.970001,115.139999,114.959999,115.120003,98.347878,23000
2011-03-23,115.269997,115.330002,115.000000,115.019997,98.262512,37300
2011-03-24,114.839996,114.940002,114.690002,114.709999,97.997658,48200
2011-03-25,114.769997,114.860001,114.379997,114.449997,97.775497,73100
2011-03-28,114.279999,114.480003,114.260002,114.379997,97.715744,40100
2011-03-29,114.349998,114.440002,114.110001,114.150002,97.519264,68500
2011-03-30,114.279999,114.440002,114.230003,114.440002,97.767014,29100
2011-03-31,114.500000,114.529999,114.160004,114.180000,97.544868,132500
2011-04-01,113.739998,114.110001,113.709999,114.080002,97.628716,363200
2011-04-04,114.349998,114.459999,114.260002,114.349998,97.859818,106900
2011-04-05,114.250000,114.250000,113.889999,113.919998,97.491859,54400
2011-04-06,113.790001,113.879997,113.650002,113.680000,97.286407,111800
2011-04-07,113.769997,113.970001,113.690002,113.889999,97.466148,48700
2011-04-08,113.709999,113.809998,113.599998,113.730003,97.329247,53900
2011-04-11,113.760002,113.889999,113.639999,113.769997,97.363457,26600
2011-04-12,114.099998,114.349998,114.099998,114.320000,97.834129,52200
2011-04-13,114.089996,114.459999,114.089996,114.449997,97.945335,74300
2011-04-14,114.620003,114.650002,114.239998,114.250000,97.774223,98700
2011-04-15,114.699997,114.790001,114.589996,114.739998,98.193558,43300
2011-04-18,114.900002,115.129997,114.769997,115.070000,98.475975,151600
2011-04-19,115.070000,115.169998,115.000000,115.120003,98.518730,61800
2011-04-20,115.010002,115.010002,114.779999,114.839996,98.279091,59000
2011-04-21,114.839996,114.989998,114.839996,114.860001,98.296272,20300
2011-04-25,114.959999,115.129997,114.930000,115.080002,98.484558,23200
2011-04-26,115.230003,115.370003,115.129997,115.370003,98.732712,45700
2011-04-27,115.099998,115.360001,115.070000,115.349998,98.715553,34600
2011-04-28,115.580002,115.709999,115.480003,115.629997,98.955200,20700
2011-04-29,115.580002,115.809998,115.540001,115.790001,99.092155,26000
2011-05-02,115.570000,115.779999,115.510002,115.660004,99.146164,62000
2011-05-03,115.739998,115.779999,115.629997,115.760002,99.231834,70000
2011-05-04,115.639999,115.959999,115.639999,115.809998,99.274719,530200
2011-05-05,115.970001,116.160004,115.900002,116.120003,99.540459,180100
2011-05-06,115.860001,116.349998,115.849998,116.209999,99.617622,92000
2011-05-09,116.309998,116.400002,116.269997,116.330002,99.720482,77000
2011-05-10,116.269997,116.269997,116.029999,116.040001,99.471870,72300
2011-05-11,115.949997,116.330002,115.949997,116.309998,99.703331,45900
2011-05-12,116.320000,116.360001,116.070000,116.220001,99.626198,45000
2011-05-13,116.330002,116.650002,116.279999,116.400002,99.780502,139700
2011-05-16,116.489998,116.620003,116.349998,116.599998,99.951912,352300
2011-05-17,116.769997,116.839996,116.620003,116.739998,100.071953,262100
2011-05-18,116.660004,116.699997,116.379997,116.400002,99.780502,114100
2011-05-19,116.040001,116.510002,116.040001,116.510002,99.874825,59400
2011-05-20,116.489998,116.680000,116.489998,116.680000,100.020546,39400
2011-05-23,116.949997,116.949997,116.699997,116.750000,100.080521,89900
2011-05-24,116.589996,116.820000,116.559998,116.820000,100.140480,119100
2011-05-25,116.879997,116.940002,116.760002,116.849998,100.166206,97900
2011-05-26,117.000000,117.260002,116.989998,117.260002,100.517723,74400
2011-05-27,117.230003,117.379997,117.209999,117.330002,100.577690,62500
2011-05-31,117.150002,117.489998,117.139999,117.470001,100.697708,112000
2011-06-01,117.480003,117.779999,117.459999,117.779999,101.134789,905000
2011-06-02,117.550003,117.720001,117.400002,117.410004,100.817123,348200
2011-06-03,117.910004,117.910004,117.529999,117.650002,101.023148,144500
2011-06-06,117.559998,117.769997,117.500000,117.730003,101.091934,366100
2011-06-07,117.589996,117.919998,117.489998,117.919998,101.254982,151100
2011-06-08,117.959999,118.230003,117.940002,118.150002,101.452461,79600
2011-06-09,118.040001,118.120003,117.709999,117.800003,101.151970,270500
2011-06-10,117.889999,118.080002,117.879997,117.919998,101.254982,434300
2011-06-13,117.699997,118.040001,117.699997,117.839996,101.186287,176000
2011-06-14,117.449997,117.459999,117.230003,117.290001,100.713989,138200
2011-06-15,117.550003,118.080002,117.529999,118.019997,101.340851,160100
2011-06-16,118.139999,118.300003,117.949997,118.139999,101.443916,313300
2011-06-17,118.040001,118.190002,117.989998,118.169998,101.469620,391100
2011-06-20,118.220001,118.220001,117.949997,118.110001,101.418167,256900
2011-06-21,118.000000,118.120003,117.900002,118.029999,101.349503,273200
2011-06-22,118.209999,118.290001,117.940002,118.070000,101.383789,115300
2011-06-23,118.379997,118.610001,118.110001,118.419998,101.684326,132100
2011-06-24,118.470001,118.870003,118.470001,118.790001,102.002022,73200
2011-06-27,118.849998,118.860001,118.430000,118.529999,101.778801,163400
2011-06-28,118.320000,118.370003,117.680000,117.790001,101.143349,221400
2011-06-29,117.589996,117.680000,117.250000,117.419998,100.825668,196600
2011-06-30,117.639999,117.639999,116.870003,117.099998,100.550911,506400
2011-07-01,117.029999,117.059998,116.550003,116.750000,100.407242,567900
2011-07-05,117.050003,117.320000,117.040001,117.320000,100.897476,224500
2011-07-06,117.519997,117.629997,117.379997,117.440002,101.000656,226400
2011-07-07,117.129997,117.150002,116.940002,117.050003,100.665222,283700
2011-07-08,117.750000,118.010002,117.750000,117.849998,101.353279,108100
2011-07-11,118.230003,118.430000,118.150002,118.360001,101.791924,423800
2011-07-12,118.419998,118.639999,118.209999,118.529999,101.938042,162700
2011-07-13,118.370003,118.660004,118.290001,118.629997,102.024078,233900
2011-07-14,118.360001,118.550003,118.290001,118.309998,101.748871,71800
2011-07-15,118.250000,119.000000,118.059998,118.599998,101.998291,52700
2011-07-18,118.650002,118.720001,118.529999,118.589996,101.989700,235800
2011-07-19,118.540001,118.739998,118.449997,118.739998,102.118706,190600
2011-07-20,118.540001,118.620003,118.430000,118.459999,101.877884,79200
2011-07-21,118.360001,118.440002,117.949997,118.169998,101.628426,216700
2011-07-22,118.300003,118.349998,118.190002,118.309998,101.748871,144500
2011-07-25,118.160004,118.440002,118.099998,118.180000,101.637047,191500
2011-07-26,118.239998,118.519997,118.239998,118.449997,101.869293,162000
2011-07-27,118.290001,118.489998,118.139999,118.290001,101.731644,157800
2011-07-28,118.489998,118.519997,118.339996,118.419998,101.843445,152800
2011-07-29,118.860001,119.320000,118.830002,119.290001,102.591690,196300
2011-08-01,119.050003,119.500000,119.050003,119.269997,102.736412,879700
2011-08-02,119.550003,119.870003,119.449997,119.809998,103.201515,203600
2011-08-03,119.720001,119.900002,119.650002,119.739998,103.141235,768100
2011-08-04,119.779999,120.529999,119.779999,120.480003,103.778687,437900
2011-08-05,119.940002,120.230003,119.540001,119.760002,103.158470,920000
2011-08-08,120.180000,120.669998,120.139999,120.470001,103.770111,321100
2011-08-09,120.110001,121.860001,120.059998,120.980003,104.209396,520100
2011-08-10,121.430000,122.370003,121.099998,121.559998,104.708992,286900
2011-08-11,121.230003,121.370003,120.809998,120.910004,104.149078,154300
2011-08-12,121.080002,121.300003,121.029999,121.230003,104.424690,151800
2011-08-15,121.199997,121.279999,120.989998,121.019997,104.243828,226600
2011-08-16,121.059998,121.430000,121.029999,121.300003,104.485085,279000
2011-08-17,121.370003,121.529999,121.209999,121.519997,104.674500,173500
2011-08-18,121.930000,122.089996,121.489998,121.620003,104.760666,185600
2011-08-19,121.589996,121.589996,121.379997,121.529999,104.683144,253700
2011-08-22,121.230003,121.510002,121.230003,121.500000,104.657272,117000
2011-08-23,121.290001,121.559998,121.290001,121.309998,104.493622,97700
2011-08-24,121.150002,121.180000,120.800003,120.800003,104.054329,156500
2011-08-25,121.110001,121.339996,121.050003,121.190002,104.390221,63300
2011-08-26,121.430000,121.660004,121.349998,121.440002,104.605583,81200
2011-08-29,121.110001,121.239998,121.070000,121.180000,104.381638,72300
2011-08-30,121.430000,121.680000,121.389999,121.400002,104.571152,148000
2011-08-31,121.620003,121.620003,121.260002,121.279999,104.467781,821700
2011-09-01,121.330002,121.529999,121.000000,121.529999,104.824883,243000
2011-09-02,121.730003,121.809998,121.570000,121.699997,104.971512,274000
2011-09-06,121.800003,121.809998,121.550003,121.610001,104.893890,388700
2011-09-07,121.570000,121.669998,121.449997,121.540001,104.833488,116800
2011-09-08,121.709999,121.790001,121.540001,121.739998,105.006004,176100
2011-09-09,121.910004,122.080002,121.849998,122.050003,105.273453,100600
2011-09-12,121.940002,121.959999,121.720001,121.730003,104.997353,152900
2011-09-13,121.699997,121.760002,121.529999,121.660004,104.937050,167500
2011-09-14,121.709999,121.820000,121.459999,121.599998,104.885262,98100
2011-09-15,121.230003,121.370003,121.139999,121.370003,104.686897,93900
2011-09-16,121.269997,121.459999,121.180000,121.400002,104.712746,75100
2011-09-19,121.879997,121.989998,121.830002,121.870003,105.118134,80800
2011-09-20,121.830002,121.919998,121.790001,121.889999,105.135376,118300
2011-09-21,121.910004,122.239998,121.580002,121.870003,105.118134,155200
2011-09-22,122.199997,122.330002,122.070000,122.220001,105.420013,938500
2011-09-23,122.129997,122.209999,121.779999,121.839996,105.092247,158500
2011-09-26,121.660004,121.790001,121.540001,121.620003,104.902527,115600
2011-09-27,121.209999,121.370003,121.209999,121.370003,104.686897,157500
2011-09-28,121.260002,121.349998,121.029999,121.339996,104.661003,230000
2011-09-29,121.199997,121.379997,121.150002,121.250000,104.583351,305800
2011-09-30,121.510002,121.570000,121.339996,121.480003,104.781769,200100
2011-10-03,121.489998,121.839996,121.430000,121.790001,105.174690,782600
2011-10-04,121.870003,121.919998,121.540001,121.570000,104.984711,231900
2011-10-05,121.489998,121.489998,121.260002,121.320000,104.768761,145600
2011-10-06,121.190002,121.239998,121.010002,121.019997,104.509697,91000
2011-10-07,120.730003,120.849998,120.610001,120.680000,104.216156,803000
2011-10-10,120.449997,120.449997,119.940002,120.339996,103.922508,317100
2011-10-11,120.389999,120.440002,120.269997,120.349998,103.931091,174600
2011-10-12,120.099998,120.290001,120.029999,120.269997,103.862053,2110600
2011-10-13,120.440002,120.709999,120.440002,120.510002,104.069305,505000
2011-10-14,120.320000,120.519997,120.250000,120.419998,103.991585,107900
2011-10-17,120.500000,120.750000,120.500000,120.650002,104.190178,136100
2011-10-18,120.790001,120.959999,120.629997,120.779999,104.302483,161700
2011-10-19,120.680000,120.910004,120.660004,120.830002,104.345634,179000
2011-10-20,120.739998,121.019997,120.580002,120.739998,104.267921,124900
2011-10-21,120.660004,120.809998,120.519997,120.680000,104.216156,653900
2011-10-24,120.660004,120.660004,120.529999,120.599998,104.147049,217300
2011-10-25,120.580002,121.150002,120.580002,121.120003,104.596115,273700
2011-10-26,120.910004,121.029999,120.660004,120.699997,104.233360,271800
2011-10-27,120.400002,120.529999,120.029999,120.139999,103.749741,259700
2011-10-28,120.379997,120.620003,120.379997,120.519997,104.077942,196800
2011-10-31,120.959999,121.309998,120.919998,121.309998,104.760155,102100
2011-11-01,121.500000,121.680000,121.339996,121.610001,105.152725,1812000
2011-11-02,121.400002,121.709999,121.400002,121.629997,105.170013,865300
2011-11-03,121.339996,121.550003,121.339996,121.470001,105.031609,505700
2011-11-04,121.470001,121.690002,121.459999,121.559998,105.109497,449300
2011-11-07,121.510002,121.800003,121.489998,121.550003,105.100815,333500
2011-11-08,121.559998,121.669998,121.360001,121.410004,104.979790,50700
2011-11-09,121.709999,121.849998,121.559998,121.680000,105.213272,190300
2011-11-10,121.529999,121.699997,121.339996,121.559998,105.109497,172900
2011-11-11,121.370003,121.400002,121.209999,121.339996,104.919258,201600
2011-11-14,121.500000,121.699997,121.500000,121.639999,105.178635,529800
2011-11-15,121.660004,121.769997,121.470001,121.550003,105.100815,168100
2011-11-16,121.699997,121.709999,121.559998,121.669998,105.204575,166400
2011-11-17,121.519997,121.820000,121.480003,121.779999,105.299675,419100
2011-11-18,121.650002,121.680000,121.419998,121.500000,105.057617,227200
2011-11-21,121.620003,121.720001,121.570000,121.580002,105.126831,331900
2011-11-22,121.639999,121.760002,121.500000,121.750000,105.273796,637800
2011-11-23,121.629997,121.919998,121.620003,121.879997,105.386200,308400
2011-11-25,121.730003,121.750000,121.610001,121.660004,105.195969,59300
2011-11-28,121.260002,121.800003,121.260002,121.680000,105.213272,210700
2011-11-29,121.510002,121.699997,121.379997,121.610001,105.152725,289100
2011-11-30,121.410004,121.529999,121.339996,121.430000,104.997055,335900
2011-12-01,121.250000,121.410004,121.150002,121.309998,105.005699,2562400
2011-12-02,121.180000,121.570000,121.129997,121.550003,105.213493,497800
2011-12-05,121.250000,121.540001,121.250000,121.470001,105.144203,353900
2011-12-06,121.349998,121.480003,121.309998,121.449997,105.126976,257100
2011-12-07,121.540001,121.769997,121.510002,121.669998,105.317360,117700
2011-12-08,121.680000,121.970001,121.620003,121.910004,105.525116,314000
2011-12-09,121.919998,121.959999,121.680000,121.709999,105.351974,114600
2011-12-12,121.809998,121.930000,121.809998,121.820000,105.447205,212700
2011-12-13,121.730003,122.000000,121.690002,121.930000,105.542412,112800
2011-12-14,121.870003,122.040001,121.870003,122.000000,105.603012,92700
2011-12-15,121.849998,122.010002,121.809998,121.910004,105.525116,331200
2011-12-16,122.010002,122.250000,122.010002,122.230003,105.802109,196800
2011-12-19,122.129997,122.260002,122.129997,122.220001,105.793396,693100
2011-12-20,122.050003,122.050003,121.870003,121.930000,105.542412,96400
2011-12-21,121.989998,122.239998,121.690002,121.690002,105.334610,99000
2011-12-22,121.790001,121.870003,121.650002,121.739998,105.377953,165000
2011-12-23,121.570000,121.610001,121.330002,121.449997,105.126976,110100
2011-12-27,121.349998,121.400002,121.269997,121.339996,105.136429,88400
2011-12-28,121.440002,121.690002,121.440002,121.660004,105.413704,97900
2011-12-29,121.660004,121.839996,121.550003,121.760002,105.500389,96800
2011-12-30,121.889999,122.059998,121.870003,122.040001,105.742928,112700
2012-01-03,121.750000,121.820000,121.589996,121.680000,105.431076,2258000
2012-01-04,121.739998,121.750000,121.540001,121.639999,105.396355,424400
2012-01-05,121.690002,121.860001,121.620003,121.669998,105.422379,332800
2012-01-06,121.709999,121.910004,121.709999,121.900002,105.621658,143400
2012-01-09,121.870003,122.040001,121.839996,121.889999,105.612976,273700
2012-01-10,121.809998,121.970001,121.739998,121.839996,105.569687,128400
2012-01-11,121.970001,122.110001,121.949997,122.089996,105.786270,205700
2012-01-12,122.059998,122.080002,121.980003,122.029999,105.734299,120500
2012-01-13,122.279999,122.379997,122.239998,122.279999,105.950897,103400
2012-01-17,122.279999,122.360001,122.220001,122.300003,105.968246,90000
2012-01-18,122.349998,122.360001,122.139999,122.220001,105.898911,126200
2012-01-19,122.080002,122.139999,121.800003,121.860001,105.587006,203900
2012-01-20,121.800003,121.870003,121.690002,121.760002,105.500389,125200
2012-01-23,121.589996,121.650002,121.540001,121.639999,105.396355,105900
2012-01-24,121.650002,121.730003,121.570000,121.730003,105.474327,168600
2012-01-25,121.699997,122.370003,121.669998,122.199997,105.881577,135700
2012-01-26,122.440002,122.519997,122.400002,122.470001,106.115562,184800
2012-01-27,122.550003,122.629997,122.440002,122.550003,106.184875,74000
2012-01-30,122.750000,122.769997,122.650002,122.669998,106.288841,138700
2012-01-31,122.620003,122.839996,122.620003,122.809998,106.410088,628500
2012-02-01,122.639999,122.639999,122.459999,122.570000,106.311317,1986100
2012-02-02,122.529999,122.660004,122.519997,122.620003,106.354630,239300
2012-02-03,122.360001,122.389999,122.220001,122.269997,106.051102,145500
2012-02-06,122.290001,122.449997,122.250000,122.410004,106.172455,479600
2012-02-07,122.220001,122.230003,122.050003,122.110001,105.912285,406500
2012-02-08,122.070000,122.160004,122.029999,122.089996,105.894951,91700
2012-02-09,121.970001,122.029999,121.790001,121.910004,105.738808,73900
2012-02-10,122.120003,122.220001,122.050003,122.190002,105.981659,84500
2012-02-13,122.070000,122.199997,121.989998,122.070000,105.877579,111400
2012-02-14,122.110001,122.190002,122.019997,122.120003,105.920929,313700
2012-02-15,122.070000,122.309998,122.050003,122.230003,106.016380,237300
2012-02-16,122.080002,122.120003,121.830002,121.870003,105.704147,226400
2012-02-17,121.720001,121.889999,121.699997,121.860001,105.695465,109300
2012-02-21,121.750000,121.760002,121.559998,121.639999,105.504639,60900
2012-02-22,121.739998,121.940002,121.709999,121.919998,105.747482,90500
2012-02-23,121.860001,121.989998,121.760002,121.930000,105.756142,108400
2012-02-24,121.879997,121.930000,121.820000,121.830002,105.669426,217800
2012-02-27,122.139999,122.190002,122.059998,122.080002,105.886307,177600
2012-02-28,122.209999,122.239998,122.099998,122.110001,105.912285,78000
2012-02-29,122.150002,122.150002,121.830002,121.919998,105.747482,481200
2012-03-01,121.620003,121.750000,121.550003,121.690002,105.643303,185800
2012-03-02,121.830002,122.089996,121.820000,122.040001,105.947174,100400
2012-03-05,121.959999,121.989998,121.809998,121.879997,105.808250,198900
2012-03-06,122.089996,122.169998,122.050003,122.110001,106.007912,100900
2012-03-07,122.059998,122.089996,121.970001,122.000000,105.912430,84300
2012-03-08,121.940002,122.000000,121.779999,121.820000,105.756157,106100
